Fascia,Cognome e Nome,Genere,Ateneo,Facoltà,S.S.D.,S.C.,Struttura di afferenza,year,area
Ordinario,BALDI Paolo,M,"ROMA ""Tor Vergata""",Scienze Matematiche Fisiche e Naturali,MAT/06,,MATEMATICA,2010,01 - Scienze matematiche e informatiche
Ricercatore non confermato,BALDI Pietro,M,Napoli Federico II,Ingegneria,MAT/05,,MATEMATICA E APPLICAZIONI,2010,01 - Scienze matematiche e informatiche
Associato confermato,BALDISSERRI Natalia,F,BOLOGNA,Scienze Matematiche Fisiche e Naturali,MAT/03,,MATEMATICA,2010,01 - Scienze matematiche e informatiche
Associato confermato,BALDO Sisto,M,VERONA,Scienze Matematiche Fisiche e Naturali,MAT/05,,INFORMATICA,2010,01 - Scienze matematiche e informatiche
Ordinario,BALDONI Maria,F,"ROMA ""Tor Vergata""",Scienze Matematiche Fisiche e Naturali,MAT/03,,MATEMATICA,2010,01 - Scienze matematiche e informatiche
Associato confermato,BALDONI Matteo,M,TORINO,Scienze Matematiche Fisiche e Naturali,INF/01,,INFORMATICA,2010,01 - Scienze matematiche e informatiche
Ordinario,BALLICO Edoardo,M,TRENTO,Scienze Matematiche Fisiche e Naturali,MAT/03,,MATEMATICA,2010,01 - Scienze matematiche e informatiche
Ricercatore,BALLIS Demis,M,UDINE,Scienze della Formazione,INF/01,,MATEMATICA E INFORMATICA,2010,01 - Scienze matematiche e informatiche
Associato confermato,BALOSSINO Nello,M,TORINO,Scienze Matematiche Fisiche e Naturali,INF/01,,INFORMATICA,2010,01 - Scienze matematiche e informatiche
Ordinario,BALSAMO Maria Simonetta,F,"""Ca' Foscari"" VENEZIA",Scienze Matematiche Fisiche e Naturali,INF/01,,"SCIENZE AMBIENTALI, INFORMATICA E STATISTICA",2010,01 - Scienze matematiche e informatiche
Ricercatore,BALZANO Walter,M,Napoli Federico II,Scienze Matematiche Fisiche e Naturali,INF/01,,SCIENZE FISICHE,2010,01 - Scienze matematiche e informatiche
Ordinario,BAMBUSI Dario Paolo,M,MILANO,Scienze Matematiche Fisiche e Naturali,MAT/07,,MATEMATICA,2010,01 - Scienze matematiche e informatiche
Ordinario,BAMPI Franco,M,GENOVA,Ingegneria,MAT/07,,"INGEGNERIA MECCANICA, ENERGETICA, DELLA PRODUZIONE, DEI TRASPORTI E DEI MODELLI MATEMATICI (DIME)",2010,01 - Scienze matematiche e informatiche
Ricercatore,BANDE Gianluca,M,CAGLIARI,Scienze Matematiche Fisiche e Naturali,MAT/03,,MATEMATICA E INFORMATICA,2010,01 - Scienze matematiche e informatiche
Associato confermato,BANDIERI Paola,F,MODENA e REGGIO EMILIA,Farmacia,MAT/03,,MATEMATICA PURA E APPLICATA,2010,01 - Scienze matematiche e informatiche
Ricercatore,BANDINI Andrea,M,PARMA,Farmacia,MAT/02,,MATEMATICA,2010,01 - Scienze matematiche e informatiche
Ordinario,BANDINI Stefania,F,MILANO-BICOCCA,Scienze Matematiche Fisiche e Naturali,INF/01,,"INFORMATICA, SISTEMISTICA E COMUNICAZIONE",2010,01 - Scienze matematiche e informatiche
Ricercatore,BARACCO Luca,M,PADOVA,Scienze Matematiche Fisiche e Naturali,MAT/05,,MATEMATICA PURA E APPLICATA,2010,01 - Scienze matematiche e informatiche
Associato confermato,BARATELLA Paola,F,Politecnico di TORINO,Ingegneria,MAT/08,,MATEMATICA,2010,01 - Scienze matematiche e informatiche
Associato confermato,BARATELLA Stefano,M,TRENTO,Scienze Matematiche Fisiche e Naturali,MAT/01,,MATEMATICA,2010,01 - Scienze matematiche e informatiche
Ricercatore non confermato,BARBAGALLO Annamaria,F,Napoli Federico II,Scienze Matematiche Fisiche e Naturali,MAT/05,,MATEMATICA E APPLICAZIONI,2010,01 - Scienze matematiche e informatiche
Associato confermato,BARBAINI Franco,M,PAVIA,Scienze Matematiche Fisiche e Naturali,MAT/06,,MATEMATICA 'FELICE CASORATI',2010,01 - Scienze matematiche e informatiche
Associato confermato,BARBANERA Franco,M,CATANIA,Scienze Matematiche Fisiche e Naturali,INF/01,,MATEMATICA E INFORMATICA,2010,01 - Scienze matematiche e informatiche
Ricercatore,BARBANTE Paolo Francesco,M,Politecnico di MILANO,Ingegneria Industriale,MAT/07,,MATEMATICA,2010,01 - Scienze matematiche e informatiche
Ricercatore,BARBATO David,M,PADOVA,Scienze Statistiche,MAT/06,,MATEMATICA PURA E APPLICATA,2010,01 - Scienze matematiche e informatiche
Ricercatore,BARBERA Elvira,F,MESSINA,Ingegneria,MAT/07,,SCIENZE PER L'INGEGNERIA E PER L'ARCHITETTURA,2010,01 - Scienze matematiche e informatiche
Associato confermato,BARBERIS Bruno Giuseppe,M,TORINO,Scienze Matematiche Fisiche e Naturali,MAT/07,,MATEMATICA,2010,01 - Scienze matematiche e informatiche
Ricercatore,BARBIERI Giuseppina Gerarda,F,UDINE,Ingegneria,MAT/05,,MATEMATICA E INFORMATICA,2010,01 - Scienze matematiche e informatiche
Ricercatore,BARBIERI Isabella,F,BOLOGNA,Scienze Matematiche Fisiche e Naturali,MAT/07,,MATEMATICA,2010,01 - Scienze matematiche e informatiche
Ordinario,BARBIERI VIALE Luca,M,MILANO,Scienze Matematiche Fisiche e Naturali,MAT/02,,MATEMATICA,2010,01 - Scienze matematiche e informatiche
Ordinario,BARBUTI Roberto,M,PISA,Scienze Matematiche Fisiche e Naturali,INF/01,,INFORMATICA,2010,01 - Scienze matematiche e informatiche
Ordinario,BARCHIELLI Alberto,M,Politecnico di MILANO,Ingegneria dell'Informazione,MAT/06,,MATEMATICA,2010,01 - Scienze matematiche e informatiche
Ordinario,BARCUCCI Elena,F,FIRENZE,Scienze Matematiche Fisiche e Naturali,INF/01,,SISTEMI E INFORMATICA,2010,01 - Scienze matematiche e informatiche
Associato confermato,BARDARO Carlo,M,PERUGIA,Ingegneria,MAT/05,,MATEMATICA E INFORMATICA,2010,01 - Scienze matematiche e informatiche
Ordinario,BARDI Martino,M,PADOVA,Ingegneria,MAT/05,,MATEMATICA PURA E APPLICATA,2010,01 - Scienze matematiche e informatiche
Associato confermato,BARILE Margherita,F,BARI,Scienze Matematiche Fisiche e Naturali,MAT/02,,MATEMATICA,2010,01 - Scienze matematiche e informatiche
Associato confermato,BARLETTA Elisabetta,F,BASILICATA,Ingegneria,MAT/03,,MATEMATICA E INFORMATICA,2010,01 - Scienze matematiche e informatiche
Ricercatore,BARLETTA Giuseppina,F,Mediterranea di REGGIO CALABRIA,Architettura,MAT/05,,MECCANICA E MATERIALI,2010,01 - Scienze matematiche e informatiche
Ricercatore,BARLETTI Luigi,M,FIRENZE,Scienze Matematiche Fisiche e Naturali,MAT/07,,MATEMATICA,2010,01 - Scienze matematiche e informatiche
Associato confermato,BARLOTTI Marco,M,FIRENZE,Scienze Matematiche Fisiche e Naturali,MAT/02,,MATEMATICA PER LE DECISIONI,2010,01 - Scienze matematiche e informatiche
Ordinario,BARNABEI Marilena,F,BOLOGNA,Scienze Matematiche Fisiche e Naturali,MAT/02,,MATEMATICA,2010,01 - Scienze matematiche e informatiche
Associato confermato,BAROGLIO Cristina,F,TORINO,Scienze Matematiche Fisiche e Naturali,INF/01,,INFORMATICA,2010,01 - Scienze matematiche e informatiche
Ordinario,BARONE Fiorella,F,BARI,Scienze Matematiche Fisiche e Naturali,MAT/07,,MATEMATICA,2010,01 - Scienze matematiche e informatiche
Associato confermato,BARONTI Marco,M,GENOVA,Ingegneria,MAT/05,,MATEMATICA,2010,01 - Scienze matematiche e informatiche
Ricercatore,BAROZZI Elisabetta,F,TRENTO,Scienze Matematiche Fisiche e Naturali,MAT/05,,MATEMATICA,2010,01 - Scienze matematiche e informatiche
Associato confermato,BARRA Mario,M,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali (*),MAT/04,,MATEMATICA,2010,01 - Scienze matematiche e informatiche
Ricercatore,BARSANTI Michele,M,PISA,Ingegneria,MAT/06,,MATEMATICA APPLICATA,2010,01 - Scienze matematiche e informatiche
Ordinario,BARSI Ferruccio,M,PERUGIA,Scienze Matematiche Fisiche e Naturali,INF/01,,MATEMATICA E INFORMATICA,2010,01 - Scienze matematiche e informatiche
Associato confermato,BARTOCCI Claudio,M,GENOVA,Scienze Matematiche Fisiche e Naturali,MAT/07,,MATEMATICA,2010,01 - Scienze matematiche e informatiche
Ricercatore non confermato,BARTOLETTI Massimo,M,CAGLIARI,Scienze Matematiche Fisiche e Naturali,INF/01,,MATEMATICA E INFORMATICA,2010,01 - Scienze matematiche e informatiche
Ordinario,BARTOLINI Maria Giuseppina,F,MODENA e REGGIO EMILIA,Scienze della Formazione,MAT/04,,EDUCAZIONE E SCIENZE UMANE,2010,01 - Scienze matematiche e informatiche
Ricercatore,BARTOLINI Novella,F,"ROMA ""La Sapienza""","Ing. Informazione, Informatica e Statistica (*)",INF/01,,INFORMATICA,2010,01 - Scienze matematiche e informatiche
Ricercatore,BARTOLO Rossella,F,Politecnico di BARI,Ingegneria,MAT/05,,MATEMATICA,2010,01 - Scienze matematiche e informatiche
Ordinario,BARTOLONE Claudio,M,PALERMO,Scienze Matematiche Fisiche e Naturali,MAT/03,,MATEMATICA E INFORMATICA,2010,01 - Scienze matematiche e informatiche
Ricercatore non confermato,BARTOLUCCI Daniele,M,"ROMA ""Tor Vergata""",Ingegneria,MAT/05,,MATEMATICA,2010,01 - Scienze matematiche e informatiche
Ordinario,BARUCCI Valentina,F,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali (*),MAT/02,,MATEMATICA,2010,01 - Scienze matematiche e informatiche
Ricercatore non confermato,BARUTELLO Vivina Laura,F,TORINO,Scienze Matematiche Fisiche e Naturali,MAT/05,,MATEMATICA,2010,01 - Scienze matematiche e informatiche
Associato confermato,BASILE Nicola,M,BARI,Scienze Matematiche Fisiche e Naturali,MAT/05,,MATEMATICA,2010,01 - Scienze matematiche e informatiche
Ricercatore,BASSETTI Federico,M,PAVIA,Scienze Matematiche Fisiche e Naturali,MAT/06,,MATEMATICA 'FELICE CASORATI',2010,01 - Scienze matematiche e informatiche
Ricercatore,BASSIS Simone,M,MILANO,Scienze Matematiche Fisiche e Naturali,INF/01,,SCIENZE DELL'INFORMAZIONE,2010,01 - Scienze matematiche e informatiche
Ricercatore,BATTAGLIA Fiammetta,F,FIRENZE,Ingegneria,MAT/03,,SISTEMI E INFORMATICA,2010,01 - Scienze matematiche e informatiche
Ordinario,BATTELLI Flaviano,M,Politecnica delle MARCHE,Ingegneria,MAT/05,,INGEGNERIA INDUSTRIALE E SCIENZE MATEMATICHE,2010,01 - Scienze matematiche e informatiche
Ricercatore,BATTIATO Sebastiano,M,CATANIA,Scienze Matematiche Fisiche e Naturali,INF/01,,MATEMATICA E INFORMATICA,2010,01 - Scienze matematiche e informatiche
Ricercatore,BATTISTINI Egidio,M,Politecnico di MILANO,Ingegneria dell'Informazione,MAT/06,,MATEMATICA,2010,01 - Scienze matematiche e informatiche
Ordinario,BATTITI Roberto,M,TRENTO,Scienze Matematiche Fisiche e Naturali,INF/01,,INGEGNERIA E SCIENZA DELL'INFORMAZIONE- DISI,2010,01 - Scienze matematiche e informatiche
Ricercatore,BAUSO Dario,M,PALERMO,Ingegneria,MAT/09,,"INGEGNERIA CHIMICA, GESTIONALE, INFORMATICA, MECCANICA",2010,01 - Scienze matematiche e informatiche
Ricercatore,BAZZANELLA Danilo,M,Politecnico di TORINO,Ingegneria III,MAT/05,,SCIENZE MATEMATICHE,2010,01 - Scienze matematiche e informatiche
Associato confermato,BAZZANI Armando,M,BOLOGNA,Scienze Matematiche Fisiche e Naturali,MAT/07,,FISICA,2010,01 - Scienze matematiche e informatiche
Ordinario,BAZZINI Luciana,F,TORINO,Scienze della Formazione,MAT/04,,MATEMATICA,2010,01 - Scienze matematiche e informatiche
Associato confermato,BAZZONI Silvana,F,PADOVA,Scienze Matematiche Fisiche e Naturali,MAT/02,,MATEMATICA,2010,01 - Scienze matematiche e informatiche
Associato confermato,BEGHIN Luisa,F,"ROMA ""La Sapienza""","Ing. Informazione, Informatica e Statistica (*)",MAT/06,,SCIENZE STATISTICHE,2010,01 - Scienze matematiche e informatiche
Ordinario,BEIRAO DA VEIGA Hugo,M,PISA,Ingegneria,MAT/05,,MATEMATICA APPLICATA,2010,01 - Scienze matematiche e informatiche
Associato non confermato,BEIRAO DA VEIGA Lourenco,M,MILANO,Scienze Matematiche Fisiche e Naturali,MAT/08,,MATEMATICA,2010,01 - Scienze matematiche e informatiche
Ordinario,BELLA Angelo,M,CATANIA,Scienze Matematiche Fisiche e Naturali,MAT/03,,MATEMATICA E INFORMATICA,2010,01 - Scienze matematiche e informatiche
Associato non confermato,BELLA Giampaolo,M,CATANIA,Scienze Matematiche Fisiche e Naturali,INF/01,,MATEMATICA E INFORMATICA,2010,01 - Scienze matematiche e informatiche
Ricercatore,BELLAVIA Stefania,F,FIRENZE,Scienze Matematiche Fisiche e Naturali,MAT/08,,ENERGETICA,2010,01 - Scienze matematiche e informatiche
Associato confermato,BELLETTINI Carlo Nicola Maria,M,MILANO,Scienze Matematiche Fisiche e Naturali,INF/01,,INFORMATICA E COMUNICAZIONE,2010,01 - Scienze matematiche e informatiche
Ordinario,BELLETTINI Giovanni,M,"ROMA ""Tor Vergata""",Ingegneria,MAT/05,,MATEMATICA,2010,01 - Scienze matematiche e informatiche
Associato confermato,BELLIA Marco,M,PISA,Scienze Matematiche Fisiche e Naturali,INF/01,,INFORMATICA,2010,01 - Scienze matematiche e informatiche
Ricercatore,BELLIN Gianluigi,M,VERONA,Scienze Matematiche Fisiche e Naturali,MAT/01,,INFORMATICA,2010,01 - Scienze matematiche e informatiche
Ordinario,BELLISSIMA Fabio,M,SIENA,Scienze Matematiche Fisiche e Naturali,MAT/04,,SCIENZE MATEMATICHE ED INFORMATICHE,2010,01 - Scienze matematiche e informatiche
Assistente r.e.,BELLOMO Bianca Rosa,F,BOLOGNA,Scienze Matematiche Fisiche e Naturali,MAT/05,01/A3,MATEMATICA,2010,01 - Scienze matematiche e informatiche
Ordinario,BELLOMO Nicola,M,Politecnico di TORINO,Ingegneria III,MAT/07,,SCIENZE MATEMATICHE,2010,01 - Scienze matematiche e informatiche
Associato confermato,BELLONI Marino,M,PARMA,Ingegneria,MAT/05,,MATEMATICA,2010,01 - Scienze matematiche e informatiche
Ordinario,BELTRAMETTI Mauro Carlo,M,GENOVA,Scienze Matematiche Fisiche e Naturali,MAT/03,,MATEMATICA,2010,01 - Scienze matematiche e informatiche
Ricercatore,BENANTI Francesca Saviella,F,PALERMO,Scienze Matematiche Fisiche e Naturali,MAT/02,,MATEMATICA E INFORMATICA,2010,01 - Scienze matematiche e informatiche
Ricercatore,BENASSI Carlo,M,MODENA e REGGIO EMILIA,Scienze Matematiche Fisiche e Naturali,MAT/05,,MATEMATICA PURA E APPLICATA,2010,01 - Scienze matematiche e informatiche
Ordinario,BENCI Vieri,M,PISA,Ingegneria,MAT/05,,MATEMATICA APPLICATA,2010,01 - Scienze matematiche e informatiche
Ricercatore non confermato,BENEDETTI Irene,F,PERUGIA,Scienze Matematiche Fisiche e Naturali,MAT/05,,MATEMATICA E INFORMATICA,2010,01 - Scienze matematiche e informatiche
Ordinario,BENEDETTI Riccardo,M,PISA,Scienze Matematiche Fisiche e Naturali,MAT/03,,MATEMATICA,2010,01 - Scienze matematiche e informatiche
Associato confermato,BENEDETTO Dario,M,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali (*),MAT/07,,MATEMATICA,2010,01 - Scienze matematiche e informatiche
Ricercatore,BENEDUCI Roberto Amerigo,M,della CALABRIA,Scienze Matematiche Fisiche e Naturali,MAT/07,,MATEMATICA,2010,01 - Scienze matematiche e informatiche
Associato confermato,BENERECETTI Massimo,M,Napoli Federico II,Scienze Matematiche Fisiche e Naturali,INF/01,,SCIENZE FISICHE,2010,01 - Scienze matematiche e informatiche
Ordinario,BENETTIN Giancarlo,M,PADOVA,Ingegneria,MAT/07,,MATEMATICA,2010,01 - Scienze matematiche e informatiche
Ricercatore,BENEVIERI Pierluigi,M,FIRENZE,Ingegneria,MAT/05,,SISTEMI E INFORMATICA,2010,01 - Scienze matematiche e informatiche
Ordinario,BENFATTO Giuseppe,M,"ROMA ""Tor Vergata""",Scienze Matematiche Fisiche e Naturali,MAT/07,,MATEMATICA,2010,01 - Scienze matematiche e informatiche
Ricercatore,BENINI Anna,F,BRESCIA,Ingegneria,MAT/02,,MATEMATICA,2010,01 - Scienze matematiche e informatiche
Ricercatore,BENINI Marco,M,INSUBRIA,Scienze Matematiche Fisiche e Naturali,INF/01,,SCIENZE TEORICHE E APPLICATE,2010,01 - Scienze matematiche e informatiche
Associato confermato,BENNATI Maria Luisa,F,GENOVA,Architettura,MAT/05,,SCIENZE PER L'ARCHITETTURA,2010,01 - Scienze matematiche e informatiche
Ricercatore non confermato,BENVENUTI Silvia,F,CAMERINO,Architettura,MAT/03,,SCUOLA DI SCIENZE E TECNOLOGIE,2010,01 - Scienze matematiche e informatiche
Ricercatore,BEORCHIA Valentina,F,TRIESTE,Scienze Matematiche Fisiche e Naturali,MAT/03,,MATEMATICA E GEOSCIENZE,2010,01 - Scienze matematiche e informatiche
Associato confermato,BERALDI Patrizia,F,della CALABRIA,Ingegneria,MAT/09,,"ELETTRONICA, INFORMATICA E SISTEMISTICA",2010,01 - Scienze matematiche e informatiche
Ordinario,BERARDI Luigia,F,L'AQUILA,Ingegneria,MAT/03,,INGEGNERIA ELETTRICA E DELL'INFORMAZIONE,2010,01 - Scienze matematiche e informatiche
Ordinario,BERARDI Stefano,M,TORINO,Scienze Matematiche Fisiche e Naturali,INF/01,,INFORMATICA,2010,01 - Scienze matematiche e informatiche
Ordinario,BERARDUCCI Alessandro,M,PISA,Scienze Matematiche Fisiche e Naturali,MAT/01,,MATEMATICA,2010,01 - Scienze matematiche e informatiche
Ricercatore a t.d. (art.1 comma 14 L. 230/05),BERCHIO Elvise,F,Politecnico di MILANO,Ingegneria Industriale,MAT/05,,MATEMATICA,2010,01 - Scienze matematiche e informatiche
Associato confermato,BERETTA Elena,F,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali (*),MAT/05,,Non disponibile,2010,01 - Scienze matematiche e informatiche
Associato confermato,BERETTA Lucia Serena,F,TRENTO,Scienze Matematiche Fisiche e Naturali,MAT/04,,MATEMATICA,2010,01 - Scienze matematiche e informatiche
Ordinario,BERGADANO Francesco,M,TORINO,Scienze Matematiche Fisiche e Naturali,INF/01,,INFORMATICA,2010,01 - Scienze matematiche e informatiche
Associato confermato,BERGAMASCHI Luca,M,PADOVA,Ingegneria,MAT/08,,"INGEGNERIA CIVILE, EDILE E AMBIENTALE - ICEA",2010,01 - Scienze matematiche e informatiche
Ricercatore,BERGENTI Federico,M,PARMA,Scienze Matematiche Fisiche e Naturali,INF/01,,MATEMATICA,2010,01 - Scienze matematiche e informatiche
Ricercatore,BERGMANN Wolfgang Reinhold,M,BASILICATA,Agraria,MAT/05,,MATEMATICA E INFORMATICA,2010,01 - Scienze matematiche e informatiche
Associato confermato,BERNABEI Maria Simonetta,F,CAMERINO,Scienze e Tecnologie,MAT/06,,SCUOLA DI SCIENZE E TECNOLOGIE,2010,01 - Scienze matematiche e informatiche
Ordinario,BERNARDI Claudio,M,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali (*),MAT/04,,MATEMATICA,2010,01 - Scienze matematiche e informatiche
Ordinario,BERNARDI Enrico,M,BOLOGNA,Economia,MAT/05,,MATEMATICA PER LE SCIENZE ECONOMICHE E SOCIALI,2010,01 - Scienze matematiche e informatiche
Ordinario,BERNARDI Marco Luigi,M,PAVIA,Ingegneria,MAT/05,,MATEMATICA 'FELICE CASORATI',2010,01 - Scienze matematiche e informatiche
Ricercatore,BERNARDINELLO Luca,M,MILANO-BICOCCA,Scienze Matematiche Fisiche e Naturali,INF/01,,"INFORMATICA, SISTEMISTICA E COMUNICAZIONE",2010,01 - Scienze matematiche e informatiche
Associato confermato,BERNARDO Marco,M,Urbino Carlo Bo,Scienze e Tecnologie,INF/01,,"SCIENZE DI BASE E FONDAMENTI: MATEMATICA, INFORMATICA, FISICA, CHIMICA, EPISTEMOLOGIA E STORIA DELLA SCIENZA",2010,01 - Scienze matematiche e informatiche
Ricercatore,BERNASCONI Anna,F,PISA,Scienze Matematiche Fisiche e Naturali,INF/01,,INFORMATICA,2010,01 - Scienze matematiche e informatiche
Ricercatore non confermato,BERNINI Antonio,M,FIRENZE,Scienze Matematiche Fisiche e Naturali,INF/01,,SISTEMI E INFORMATICA,2010,01 - Scienze matematiche e informatiche
Associato confermato,BERRETTI Alberto,M,"ROMA ""Tor Vergata""",Ingegneria,MAT/05,,"INFORMATICA, SISTEMI E PRODUZIONE",2010,01 - Scienze matematiche e informatiche
Ricercatore,BERRONE Stefano,M,Politecnico di TORINO,Ingegneria,MAT/08,,SCIENZE MATEMATICHE,2010,01 - Scienze matematiche e informatiche
Associato non confermato,BERSANI Alberto Maria,M,"ROMA ""La Sapienza""",Ingegneria Civile e Industriale (*),MAT/05,,SCIENZE DI BASE ED APPLICATE PER L'INGEGNERIA,2010,01 - Scienze matematiche e informatiche
Associato confermato,BERSELLI Luigi Carlo,M,PISA,Ingegneria,MAT/05,,MATEMATICA,2010,01 - Scienze matematiche e informatiche
Ricercatore,BERTACCHI Daniela,F,MILANO-BICOCCA,Scienze Matematiche Fisiche e Naturali,MAT/06,,MATEMATICA E APPLICAZIONI,2010,01 - Scienze matematiche e informatiche
Associato confermato,BERTACCINI Daniele,M,"ROMA ""Tor Vergata""",Scienze Matematiche Fisiche e Naturali,MAT/08,,MATEMATICA,2010,01 - Scienze matematiche e informatiche
Ricercatore,BERTANI Laura,F,PARMA,Scienze Matematiche Fisiche e Naturali,MAT/03,,MATEMATICA,2010,01 - Scienze matematiche e informatiche
Ricercatore,BERTAPELLE Alessandra,F,PADOVA,Scienze Matematiche Fisiche e Naturali,MAT/03,,MATEMATICA,2010,01 - Scienze matematiche e informatiche
Associato confermato,BERTAZZI Luca,M,BRESCIA,Economia,MAT/09,,METODI QUANTITATIVI,2010,01 - Scienze matematiche e informatiche
Ricercatore a t.d. (art.1 comma 14 L. 230/05),BERTI Alessia,F,"Univ. Telematica ""E-CAMPUS""",Ingegneria,MAT/05,01/A3,Non disponibile,2010,01 - Scienze matematiche e informatiche
Associato confermato,BERTI Massimiliano,M,Napoli Federico II,Scienze Matematiche Fisiche e Naturali,MAT/05,,AREA MATEMATICA,2010,01 - Scienze matematiche e informatiche
Ordinario,BERTI Patrizia,F,MODENA e REGGIO EMILIA,Scienze Matematiche Fisiche e Naturali,MAT/06,,MATEMATICA PURA E APPLICATA,2010,01 - Scienze matematiche e informatiche
Ordinario,BERTINI MALGARINI Lorenzo,M,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali (*),MAT/06,,MATEMATICA,2010,01 - Scienze matematiche e informatiche
Associato non confermato,BERTOLAZZI Enrico,M,TRENTO,Ingegneria,MAT/08,,INGEGNERIA MECCANICA E STRUTTURALE,2010,01 - Scienze matematiche e informatiche
Ricercatore non confermato,BERTOLIN Cristiana,F,TORINO,Scienze Matematiche Fisiche e Naturali,MAT/03,,MATEMATICA,2010,01 - Scienze matematiche e informatiche
Associato confermato,BERTOLINI Marina,F,MILANO,Scienze Matematiche Fisiche e Naturali,MAT/03,,MATEMATICA,2010,01 - Scienze matematiche e informatiche
